y,x1,x2,x3,x4
1,3944.38,3945.25,3944.03,3945.13
1,3945.09,3946.66,3945.09,3946.28
0,3946.44,3947.53,3945.91,3947.25
1,3947.09,3947.5,3946.72,3947.13
0,3947.19,3947.72,3947.06,3947.72
1,3947.66,3947.78,3946.84,3946.84
1,3946.88,3949.06,3946.88,3947.88
0,3947.97,3948.91,3947.84,3948.91
1,3948.53,3948.69,3946.91,3947.34
0,3947.03,3949,3947.03,3948.84
1,3948.97,3949.34,3948.22,3948.5
1,3948.78,3948.91,3948.34,3948.84
0,3948.94,3949.25,3948.72,3949.19
1,3949.09,3949.41,3948.66,3948.66
1,3948.59,3948.97,3948.22,3948.84
1,3948.97,3949.47,3948.56,3949.28
1,3949.25,3950.09,3949.22,3950.06
0,3950.34,3950.53,3949.94,3950.53
0,3950.38,3950.63,3950.16,3950.22
1,3950.38,3950.53,3950.03,3950.19
1,3950.22,3950.75,3949.34,3950.75
0,3950.72,3951.31,3950.63,3951.22
0,3951.31,3951.94,3951.03,3951.03
0,3951.31,3951.53,3950.63,3951.03
0,3951.06,3951.22,3949.72,3950.13
0,3950.06,3950.38,3948.91,3949.13
0,3948.91,3949.31,3947.97,3947.97
0,3947.88,3948.09,3946.41,3946.91
0,3946.53,3946.72,3946,3946.41
1,3946.25,3946.56,3945.41,3946.09
1,3946,3946.59,3945.88,3946.41
1,3946.56,3947.75,3946.56,3946.69
1,3946.91,3947.59,3946.84,3947.59
1,3947.41,3948.53,3947.41,3948.16
1,3948.28,3949.47,3948.19,3948.72
1,3948.78,3949.13,3948.63,3948.84
1,3948.88,3949.22,3948.72,3948.91
1,3949.19,3949.78,3949.16,3949.78
0,3949.69,3950.13,3949.56,3950.06
0,3949.94,3950.19,3949.72,3949.78
1,3949.81,3950.19,3949.69,3949.75
1,3949.81,3950.81,3949.78,3950.5
0,3950.53,3951.19,3950.5,3951.19
1,3951.06,3951.16,3950.66,3951.06
1,3951.16,3952.47,3951.16,3952.31
0,3952.25,3953.16,3952.06,3953.16
0,3953.06,3953.53,3952.78,3953.16
0,3952.69,3953.28,3952.28,3952.38
0,3952.41,3952.44,3951.09,3951.47
1,3951.41,3951.41,3950.88,3951.13
0,3951.03,3951.47,3950.94,3951.28
1,3951.41,3951.41,3950.59,3950.66
1,3950.72,3951.06,3950.66,3950.81
0,3950.78,3951.16,3950.59,3951.16
0,3951.25,3951.38,3950.44,3950.72
0,3950.91,3951.13,3950.22,3950.44
1,3950.47,3950.47,3949.72,3949.88
0,3949.84,3950.59,3949.78,3950.25
1,3950.28,3950.5,3949.16,3949.16
0,3949.41,3950.16,3948.88,3950.03
0,3949.94,3950.38,3949.66,3949.69
0,3949.81,3949.97,3949.38,3949.69
0,3949.59,3949.81,3948.66,3948.78
1,3949.06,3949.06,3948.16,3948.41
0,3948.38,3950.16,3948.31,3949.34
0,3949.41,3950.16,3949.25,3949.25
0,3949.38,3950.22,3948.44,3948.44
0,3948.59,3948.78,3948.19,3948.22
0,3948.25,3948.25,3947.41,3947.53
1,3947.28,3947.56,3946.44,3946.5
0,3946.53,3946.91,3946.44,3946.63
1,3946.66,3947.16,3946.53,3946.53
1,3946.63,3947.25,3946.59,3947
1,3947.03,3947.56,3946.53,3947.09
0,3947.13,3947.69,3947.06,3947.38
1,3947.31,3947.41,3946.69,3946.69
1,3946.66,3947.56,3946.56,3947.41
0,3947.59,3948.13,3947.13,3947.97
1,3947.88,3949.53,3947.28,3947.28
0,3947.63,3948.41,3947.59,3947.91
0,3948,3948.22,3947.31,3947.91
1,3947.69,3947.72,3946.69,3946.69
0,3946.72,3946.88,3946.09,3946.75
0,3946.88,3946.94,3945.78,3946.22
0,3946.13,3946.28,3944.53,3944.66
1,3944.59,3945.13,3944.19,3944.41
0,3944.5,3945.25,3944.28,3945.13
0,3945.09,3945.56,3944.81,3944.81
0,3944.78,3945.03,3943.75,3944.16
0,3943.66,3944.38,3942.25,3942.56
0,3942.38,3942.66,3940.22,3942.28
1,3942.38,3943.09,3941.53,3941.88
0,3941.78,3943.09,3941.72,3943.06
1,3943.09,3943.09,3941.28,3942.03
0,3942.16,3942.78,3942.16,3942.34
0,3942.22,3942.47,3941.06,3941.31
0,3941.41,3941.84,3938.84,3939.63
1,3939.28,3939.66,3937.53,3937.63
1,3937.69,3940.78,3937.41,3940.28
1,3940.22,3941.53,3940.16,3940.56
1,3940.5,3941.06,3940,3940.72
1,3940.88,3942.19,3940.88,3942.16
1,3941.94,3943.19,3941.91,3942.75
0,3942.72,3945.03,3942.72,3943.94
1,3944.03,3944.5,3943.13,3943.41
0,3943.28,3944.59,3943.25,3944.5
0,3944.38,3944.75,3943.66,3944.13
1,3943.44,3944.16,3943.44,3943.81
1,3943.78,3944.81,3943.38,3944.69
1,3945.09,3946.09,3944.38,3944.91
1,3944.94,3945.31,3944.56,3945.31
0,3945.44,3946.06,3945.03,3946.03
1,3946,3946.06,3944.03,3944.16
0,3944.25,3945.59,3944.22,3945.5
0,3945.53,3945.75,3945.28,3945.38
0,3945.5,3945.5,3943.72,3943.81
1,3943.63,3943.75,3942.72,3943.59
0,3943.88,3944.81,3943.81,3944.09
0,3944.16,3944.16,3943.41,3943.41
1,3943.44,3943.63,3942.53,3943
0,3943.06,3943.22,3942.66,3943.03
1,3943.09,3943.09,3942.09,3942.09
1,3942.34,3943.25,3942.03,3943.16
1,3942.94,3943.63,3942.94,3943.63
1,3943.53,3944.38,3943.53,3944.38
0,3944.34,3945.22,3944.22,3944.78
1,3944.75,3944.91,3944.44,3944.56
1,3944.59,3944.97,3944.47,3944.91
0,3944.84,3945.22,3944.69,3945.22
0,3945.16,3945.38,3944.97,3945.19
1,3945.16,3945.34,3943.94,3944.34
1,3944.41,3944.97,3944.03,3944.84
0,3944.88,3945.28,3944.56,3944.88
0,3944.84,3945.16,3944.19,3944.34
1,3944.5,3944.97,3943.44,3943.81
0,3944.03,3944.47,3943.56,3943.88
1,3943.94,3943.94,3943.22,3943.34
1,3943.47,3944.09,3943.47,3944.06
1,3944.22,3946.13,3944.16,3946.13
1,3946.03,3947.47,3945.88,3946.75
0,3946.72,3947.84,3946.19,3947.53
1,3947.59,3947.94,3946.38,3946.38
1,3946.53,3947.19,3946.53,3946.75
0,3946.81,3947.34,3946.63,3947.06
0,3947.09,3947.31,3946.69,3946.81
1,3946.75,3946.88,3945.53,3945.53
0,3945.44,3945.91,3945.19,3945.91
1,3945.97,3946.22,3945.25,3945.25
0,3945.41,3945.91,3944.84,3945.84
0,3945.97,3946.34,3945.66,3945.84
1,3946.09,3946.53,3945.66,3945.81
0,3945.88,3947.63,3945.81,3946.75
1,3946.94,3947.09,3945.81,3946.03
1,3946.13,3946.91,3945.84,3946.59
1,3946.88,3947.44,3946.88,3947.13
1,3947.09,3948.41,3947.09,3947.72
1,3947.78,3948.78,3947.72,3948.75
0,3948.81,3950.06,3948.78,3948.91
1,3949.03,3949.16,3948.25,3948.56
1,3948.47,3949.25,3948.19,3948.78
0,3948.91,3949.94,3948.66,3949.28
1,3949.47,3949.84,3947,3947.09
1,3947.31,3947.88,3946.78,3947.84
1,3947.91,3948.97,3947.91,3948.41
1,3948.44,3948.75,3948.03,3948.63
1,3948.53,3950.28,3948.47,3950
1,3950.06,3950.25,3949.31,3950.22
0,3950.09,3951.59,3949.94,3951.25
0,3951.31,3951.53,3948.94,3949.44
1,3949.34,3949.56,3946.81,3946.81
0,3946.84,3948.84,3946.59,3948.69
0,3948.81,3948.81,3946.72,3947.34
0,3947.31,3947.5,3945.84,3946.06
1,3946.34,3946.34,3945.38,3945.69
1,3945.91,3946.47,3945.63,3946.28
0,3946.25,3947.22,3946.03,3946.88
1,3946.94,3947.25,3946.34,3946.66
1,3946.25,3946.91,3946.19,3946.69
0,3946.66,3947.38,3946.47,3947.22
1,3947.13,3947.34,3946.03,3946.53
1,3946.41,3946.78,3945.91,3946.72
0,3946.78,3947.72,3946.78,3947.72
1,3947.81,3947.81,3945.97,3946.78
0,3946.94,3949.41,3946.56,3949.41
1,3949.34,3949.66,3948.03,3948.34
0,3948.38,3949.75,3948.38,3949.75
1,3949.69,3950.06,3949.53,3949.69
1,3949.66,3949.78,3949.38,3949.75
1,3949.72,3950.31,3949.72,3949.94
1,3950,3952.66,3950,3952.31
0,3952.78,3954.66,3952.78,3954.53
0,3954.59,3954.81,3953.72,3954.53
1,3954.88,3954.88,3952.34,3952.41
0,3952.38,3953.25,3951.88,3952.75
0,3952.72,3953.03,3952.06,3952.06
0,3951.81,3952.03,3951.13,3951.72
1,3951.56,3951.63,3950.59,3950.59
1,3950.66,3951.06,3950.41,3950.91
1,3950.84,3952.13,3950.34,3952.13
1,3952.03,3953.03,3951.91,3953.03
0,3952.94,3953.56,3952.94,3953.53
1,3953.56,3953.84,3952.53,3952.53
1,3952.59,3953,3952.41,3952.91
0,3952.88,3953.63,3952.84,3953.31
0,3953.25,3953.25,3952.09,3952.34
1,3952.19,3952.19,3951.22,3951.31
1,3951.41,3951.97,3951.22,3951.97
1,3952.03,3952.72,3951.69,3952.13
1,3951.97,3952.94,3951.78,3952.78
0,3952.81,3953.72,3952.81,3953
0,3953.16,3953.38,3952.66,3952.72
1,3952.78,3953,3951.84,3952.22
1,3952.13,3953.09,3952.03,3953.09
1,3953.19,3954.91,3953,3953.53
1,3953.56,3954.97,3953.56,3954.59
0,3954.53,3955.78,3954.53,3955.38
1,3955.53,3955.53,3954.31,3954.72
1,3954.91,3956.06,3954.59,3955.22
1,3955.38,3956.41,3954.84,3955.81
1,3955.94,3957,3955.63,3956.03
0,3956.06,3957.56,3956.03,3957.38
0,3957.28,3957.91,3956.63,3956.63
0,3956.69,3956.78,3955.84,3955.84
0,3955.97,3956.28,3954.38,3954.88
0,3954.56,3954.78,3953.81,3954.19
0,3954.31,3954.81,3953.53,3953.69
0,3953.66,3953.66,3951.75,3951.75
0,3951.84,3951.91,3950.84,3951.41
1,3951.53,3952.19,3951.16,3951.34
1,3951.28,3952.41,3951.28,3951.84
1,3951.94,3952.66,3951.91,3952.56
1,3952.5,3953.63,3952.5,3952.63
0,3952.66,3953.03,3951.78,3952.91
0,3953.06,3953.09,3951.44,3951.53
1,3951.47,3951.59,3950.13,3950.38
1,3950.56,3951.84,3950.53,3951.81
0,3951.94,3955.47,3951.78,3955.34
1,3955.38,3955.66,3953.88,3953.88
0,3953.91,3954.31,3953.38,3954.31
0,3954.5,3955.13,3953.97,3954.31
1,3954.41,3955.09,3953.66,3953.66
0,3955.13,3956.63,3954.88,3956.38
1,3956.5,3956.72,3955.63,3955.97
0,3956,3957.78,3956,3957.28
0,3957.63,3957.63,3954.5,3954.69
0,3954.44,3954.63,3953.63,3953.63
0,3953.72,3953.75,3951.97,3952.91
1,3952.72,3952.97,3951.81,3952.44
0,3951.97,3953.31,3951.22,3952.84
0,3952.88,3953.16,3951.69,3951.69
0,3951.88,3951.94,3950.75,3951.09
0,3951.22,3951.28,3949.25,3949.28
0,3949.38,3949.38,3947.84,3947.97
0,3948.22,3949.22,3946.69,3946.69
1,3946.66,3947.03,3946.13,3946.38
1,3946.5,3946.75,3945.75,3946.59
1,3946.75,3948.56,3946.31,3948.44
1,3948.75,3949.06,3947.81,3948.63
0,3948.66,3949.28,3947.94,3948.91
1,3949.13,3949.13,3947.97,3947.97
1,3948.22,3948.75,3947.66,3948.69
1,3948.59,3949.22,3947.88,3948.81
1,3948.66,3949.22,3948,3949.06
1,3949.13,3950.56,3948.78,3950.25
1,3950.16,3950.78,3949.69,3950.78
1,3950.69,3951.38,3950.16,3951.31
0,3951.44,3951.56,3950.72,3951.53
0,3951.69,3951.69,3950.44,3950.5
0,3950.41,3950.47,3948.44,3948.63
0,3948.5,3948.56,3947.81,3948.22
1,3948,3948.09,3947.38,3947.53
0,3947.47,3948.13,3947.09,3947.63
1,3947.47,3948.16,3947.28,3947.63
0,3947.78,3949.03,3947.44,3947.94
0,3941.25,3948.06,3941.25,3947.31
1,3947.22,3947.44,3944.34,3944.91
0,3945.31,3948.31,3944.88,3948.16
0,3948.56,3948.56,3946.84,3946.94
0,3946.84,3946.94,3944.63,3946.13
0,3946.41,3946.41,3943.03,3943.19
1,3943.34,3944.13,3941.69,3941.72
1,3941.75,3942.94,3940.25,3942.94
1,3942.97,3945.34,3942.28,3944.91
1,3945.47,3947.31,3945.06,3947.25
1,3947.28,3949.34,3947.28,3948.56
0,3948.75,3949.53,3948.34,3949.28
1,3949.19,3949.38,3948.06,3948.47
0,3948.56,3950,3948.31,3949.88
1,3950.19,3951.06,3949.16,3949.31
1,3949.13,3949.97,3948.47,3949.5
1,3949.53,3950.72,3949.5,3949.69
1,3949.34,3952.16,3949.34,3952
0,3952.22,3954.44,3952.13,3953.19
0,3953.38,3954.09,3952.66,3952.88
0,3953.13,3953.16,3949.94,3950.09
1,3949.78,3949.88,3947.16,3947.19
0,3947.13,3948,3947,3947.66
1,3947.72,3948.25,3946.38,3946.38
0,3946.44,3947.06,3946.22,3946.5
1,3946.69,3946.69,3945.97,3946.5
1,3946.69,3949.53,3946.66,3948.34
0,3948.56,3949.53,3948.22,3949.53
0,3949.59,3949.69,3947.97,3948
0,3947.94,3948.25,3945.78,3946
0,3945.97,3946.16,3944.25,3944.94
1,3944.81,3945.78,3944.19,3944.38
1,3944.22,3945.5,3943.97,3944.91
1,3945.03,3946.09,3944.72,3946.09
0,3946,3947.03,3945.94,3946.97
0,3946.94,3947.03,3945.41,3945.78
1,3945.75,3946.09,3945.06,3945.06
0,3945.19,3945.84,3945.16,3945.16
0,3945.03,3945.44,3943.91,3943.91
0,3943.75,3943.84,3942.22,3942.22
1,3942.25,3942.25,3940.84,3941.13
1,3941.28,3941.84,3941,3941.47
0,3941.41,3941.59,3940.91,3941.56
1,3941.63,3942.47,3941.41,3941.53
0,3941.47,3944.13,3941.47,3944.13
0,3943.81,3944.03,3942.75,3942.75
1,3942.88,3943.28,3941.75,3941.78
1,3941.84,3942.56,3941.78,3942.31
1,3942.28,3943.41,3942.09,3943.19
1,3943.28,3944.25,3943.16,3944.13
1,3944.19,3945.09,3944.13,3944.72
0,3944.97,3946.06,3944.69,3945.56
0,3945.84,3945.84,3944.03,3944.5
0,3944.56,3944.56,3942.75,3942.91
0,3943.06,3943.44,3942.66,3942.75
0,3942.81,3942.81,3940.44,3941.06
1,3941.25,3941.97,3940.41,3940.5
1,3940.59,3941.09,3940.5,3940.94
1,3940.88,3942.47,3940.88,3941.91
1,3941.94,3942.19,3940.94,3942.16
1,3942,3943.75,3941.72,3943.75
0,3943.59,3945.28,3943.56,3944.91
1,3944.97,3945.13,3944.19,3944.19
1,3944.16,3945.13,3944,3945
1,3945.03,3947.03,3944.78,3946.66
0,3946.59,3947.72,3946.47,3947.66
0,3947.63,3947.63,3945.91,3946.5
1,3946.44,3946.66,3944.75,3944.78
0,3944.94,3946.34,3944.78,3946.34
0,3946.31,3946.56,3946.22,3946.34
1,3946.28,3946.28,3945.25,3945.38
0,3945.41,3946.44,3945.38,3945.88
0,3945.84,3946.16,3945.31,3945.38
0,3945.44,3945.81,3945.19,3945.22
1,3945.28,3946.19,3945.16,3945.16
0,3945.5,3946.06,3944.84,3945.91
0,3945.84,3946.84,3945.69,3945.75
0,3945.78,3945.78,3944,3944.28
0,3944.13,3944.13,3941.13,3941.34
1,3941.38,3941.38,3939,3939.19
1,3939.25,3939.94,3938.69,3939.66
1,3939.53,3940.44,3939.47,3940.44
0,3940.38,3941.22,3940.38,3941.09
0,3941.16,3941.19,3940.28,3940.75
1,3940.78,3941.09,3940.56,3940.66
1,3940.69,3941.5,3940.34,3941.47
1,3941.53,3942.34,3941.25,3941.81
1,3941.56,3942.69,3941.56,3942.69
0,3942.78,3943.84,3942.47,3943.56
0,3943.53,3943.72,3942.47,3942.75
0,3942.78,3942.78,3941.41,3942.25
0,3942.28,3942.41,3941.16,3941.75
0,3941.72,3941.97,3940.69,3941.13
1,3941.16,3941.19,3940.59,3940.81
1,3940.78,3941.09,3940.13,3940.88
1,3941.16,3941.63,3940.97,3941.56
1,3941.41,3942.06,3941.19,3942.06
0,3942,3943.16,3941.63,3942.22
1,3942.16,3942.53,3942.03,3942.03
0,3942.06,3942.19,3941.31,3942.09
0,3941.88,3941.94,3940.75,3941.16
0,3941.13,3941.56,3940.47,3941.09
0,3941,3941.34,3940.81,3941.09
0,3940.94,3941.34,3940.75,3940.97
1,3940.91,3941.63,3940.56,3940.66
1,3940.78,3941.47,3940.03,3941.47
1,3941.25,3943.22,3940.69,3942.78
1,3942.69,3943.56,3942.44,3943.44
0,3943.47,3944.09,3943.25,3944.09
0,3943.94,3944.13,3943.44,3943.78
0,3943.75,3944.06,3943.41,3943.72
0,3943.78,3943.78,3942.75,3943.03
0,3943,3943.16,3941.97,3942.34
1,3942.22,3942.34,3941.66,3941.72
1,3941.81,3942.13,3941.44,3941.84
0,3941.81,3942.5,3941.66,3942.31
1,3942.03,3942.47,3941.78,3942.28
0,3942.25,3943.09,3942.09,3943.09
1,3942.81,3943.19,3942.44,3942.75
1,3942.66,3943.56,3942.47,3943.19
0,3942.97,3944.09,3942.97,3943.66
0,3943.44,3944.72,3943.22,3943.66
1,3943.75,3943.94,3943.28,3943.28
0,3943.16,3943.53,3942.91,3943.5
0,3943.44,3943.44,3941.66,3941.66
1,3941.59,3941.66,3937.13,3937.13
0,3936.94,3938.19,3936.88,3937.16
0,3937,3937.16,3935.31,3936.25
1,3936.22,3936.41,3935.13,3936.22
1,3936.25,3938.44,3936,3938.44
0,3938.63,3939.03,3937.84,3938.66
1,3938.72,3939.06,3935.28,3935.47
0,3935.25,3937.81,3935.09,3937.59
1,3937.56,3937.56,3934.88,3935.16
1,3934.84,3936,3934.06,3935.66
1,3936.22,3936.22,3935.38,3936
0,3936.03,3939.34,3935.94,3939.13
0,3938.97,3939.06,3938.16,3938.41
1,3938.5,3938.81,3937.94,3937.94
0,3938.16,3940.91,3938.09,3940.03
1,3939.88,3939.88,3938.13,3939.38
0,3939.44,3940.03,3939.06,3939.47
0,3939.63,3939.63,3938.72,3939.22
0,3939.38,3939.63,3938.5,3938.63
0,3938.59,3938.97,3938.09,3938.28
0,3938.34,3938.34,3936.53,3937.09
0,3937.06,3937.13,3935.66,3935.91
0,3936,3936.28,3935.81,3935.84
1,3936.22,3936.22,3934.44,3934.63
0,3934.47,3936.22,3933.97,3935.5
1,3935.28,3935.63,3933.81,3934.06
0,3934.03,3935,3933.97,3934.75
1,3934.81,3935.75,3934.69,3934.69
1,3934.66,3935.97,3934.44,3935.88
0,3935.84,3937.88,3935.69,3937.75
0,3938,3938.5,3937,3937.06
1,3937.13,3937.13,3935.94,3936.09
0,3936,3936.38,3935.53,3936.25
0,3936.19,3936.81,3935.03,3935.03
1,3934.91,3935,3934.22,3934.84
1,3935,3935.81,3935,3935
1,3934.97,3936.34,3934.97,3936.09
0,3936.13,3937.78,3936,3936.22
1,3936.44,3936.44,3935.16,3935.44
0,3935.63,3937.13,3935.28,3937.06
0,3937.03,3937.19,3935.78,3935.78
0,3935.84,3936.06,3932.75,3933.06
1,3932.94,3933.53,3930.34,3931.34
0,3931.19,3936.44,3931.19,3933.63
0,3933.72,3933.75,3932.09,3932.22
0,3932.38,3932.41,3930.63,3931.5
1,3931.25,3931.63,3930.03,3930.5
0,3930.38,3931.28,3929.63,3931.28
1,3931.09,3932.16,3931.03,3931.03
0,3931,3932.22,3931,3931.97
0,3931.88,3931.88,3929.75,3930.16
1,3930.19,3930.84,3929.31,3929.59
1,3929.66,3930.28,3929.5,3929.75
1,3929.88,3930.28,3929.41,3930.28
1,3930.03,3930.94,3930.03,3930.75
0,3930.63,3931.41,3929.69,3931.34
1,3931.38,3932.28,3929.5,3929.66
0,3929.63,3929.84,3929.44,3929.69
1,3929.72,3929.91,3928.41,3928.75
0,3928.81,3930.81,3928.81,3930.59
0,3930.63,3931,3930.06,3930.41
1,3930.28,3930.28,3928.16,3928.41
0,3928.38,3929.19,3928.38,3929.06
0,3929.44,3929.47,3927.22,3927.31
1,3927.28,3927.66,3925.22,3925.22
1,3925.31,3926.03,3924.94,3925.81
1,3925.63,3927.59,3925.63,3927.59
0,3928.13,3930.47,3928,3929.59
1,3929.69,3930.38,3928.44,3928.44
1,3928.66,3928.91,3928.28,3928.59
1,3928.56,3929.66,3928.28,3929.53
0,3929.56,3930.56,3929.41,3930.44
0,3930.31,3930.41,3929.47,3929.66
0,3929.69,3930.41,3929.53,3929.53
0,3929.56,3930.38,3929.38,3929.53
1,3929.5,3929.78,3928.63,3929.41
0,3929.47,3929.84,3929.28,3929.66
0,3929.91,3929.97,3929.13,3929.28
0,3929.31,3929.5,3928.47,3928.63
0,3928.56,3928.56,3927.69,3927.72
0,3927.91,3928,3926.81,3927
0,3927.03,3927.03,3925.81,3926.13
1,3926.03,3926.03,3924.03,3924.75
1,3924.91,3926.44,3924.53,3926.31
1,3926.38,3927.19,3926.38,3927.06
1,3927.22,3928,3927.22,3927.81
1,3927.88,3928.59,3927.63,3928.41
1,3928.31,3929.69,3928.31,3929.03
1,3929.09,3929.63,3928.72,3929.47
1,3929.53,3930.22,3929.53,3930.19
0,3930.22,3930.84,3930.22,3930.22
0,3930.25,3930.53,3929.19,3929.44
0,3929.41,3929.47,3928.63,3928.84
0,3928.94,3928.94,3928,3928.38
1,3928.41,3929.06,3928.38,3928.38
1,3928.56,3928.84,3928.28,3928.63
0,3928.47,3929.56,3928.47,3929.09
1,3929.13,3929.88,3928.75,3928.75
1,3928.69,3929.63,3928.69,3929.28
0,3929.22,3930,3929.09,3929.66
0,3929.84,3930.03,3928.94,3928.97
0,3929.03,3929.16,3927.63,3927.63
1,3927.66,3928.03,3927.38,3927.38
0,3927.34,3928,3927.34,3927.78
1,3927.81,3927.91,3926.53,3926.88
1,3927.03,3928.19,3926.81,3928.19
0,3928.09,3928.91,3928.09,3928.28
0,3928.25,3928.63,3928.19,3928.22
0,3928.31,3928.75,3927.88,3927.94
0,3927.88,3928.03,3926.88,3927.22
1,3927.16,3927.19,3926.41,3926.72
0,3926.69,3927.19,3926.59,3927.03
0,3926.94,3927.44,3926.16,3926.16
0,3925.97,3926.09,3925.06,3925.41
0,3925.25,3925.5,3924.53,3924.94
0,3924.88,3925.13,3924.56,3924.88
1,3924.81,3924.97,3923.44,3923.72
1,3923.81,3924.5,3923.63,3924.16
1,3924.22,3924.97,3924,3924.94
1,3925,3926.16,3924.81,3925.75
1,3925.72,3926.78,3925.59,3926.63
1,3926.69,3926.88,3926.13,3926.84
0,3926.88,3927.19,3926.66,3926.94
1,3926.91,3926.91,3925.63,3925.63
0,3925.66,3925.97,3925.41,3925.88
0,3925.91,3925.91,3925,3925.28
0,3925.41,3925.59,3924.38,3924.41
0,3924.47,3924.47,3923.5,3923.5
1,3923.41,3923.72,3922.81,3922.88
0,3922.91,3924.34,3922.22,3924.22
1,3924.16,3924.19,3922.94,3922.94
1,3923.06,3924.88,3922.41,3924.88
1,3924.84,3926.88,3924.63,3926.88
1,3926.84,3927.56,3926.84,3927.34
0,3927.28,3927.5,3926.94,3927.47
0,3927.38,3927.53,3926.94,3927.09
1,3926.94,3926.94,3924.72,3924.81
1,3924.75,3926.63,3924.72,3926.31
1,3926.28,3927.44,3925.81,3927.19
0,3927.16,3929.56,3927.16,3929.19
0,3929.34,3929.34,3928.28,3928.69
1,3929.06,3929.19,3928.03,3928.03
0,3928.09,3928.56,3927.47,3928.5
0,3928.41,3928.78,3928.03,3928.22
0,3928.25,3928.25,3927.25,3927.75
0,3927.69,3927.94,3926.44,3926.91
0,3926.63,3927.13,3926.38,3926.38
1,3926.34,3926.59,3925.06,3925.63
1,3925.53,3929.03,3925.31,3929.03
1,3929.16,3929.53,3928.28,3929.41
0,3929.25,3930.78,3929.25,3929.66
0,3929.5,3929.56,3927.5,3928
0,3927.94,3927.97,3926.59,3927.34
1,3927.47,3927.59,3925.88,3925.88
1,3925.97,3927,3925.84,3926.28
1,3926.19,3926.66,3925.25,3926.31
0,3926.34,3927.44,3926.19,3926.78
0,3926.66,3926.78,3925.97,3926.63
0,3926.69,3927.88,3926.44,3926.59
0,3926.44,3926.63,3926.06,3926.44
0,3926.59,3926.78,3925.66,3926.03
1,3926,3926.84,3925.94,3925.94
1,3925.97,3926.38,3925.63,3925.97
0,3926.03,3927.31,3926.03,3926.81
1,3926.94,3927.09,3926.41,3926.69
1,3926.72,3926.84,3926.47,3926.72
1,3926.78,3927.5,3926.63,3926.97
0,3927.03,3928.19,3927.03,3927.94
1,3927.91,3928.47,3927.44,3927.94
1,3927.91,3928.19,3927.78,3928.13
0,3928.34,3928.72,3928.09,3928.47
0,3928.41,3928.66,3927.72,3928.22
1,3928.31,3928.53,3927.91,3928.06
0,3928.09,3929.03,3928.03,3929.03
1,3928.97,3929.31,3928.78,3928.94
1,3929,3930.19,3929,3929.97
0,3930.13,3932.97,3929.78,3932.97
0,3933.06,3933.91,3932.19,3932.19
1,3932.06,3932.53,3931.84,3932.13
0,3932.22,3932.88,3932.13,3932.31
1,3932.25,3932.38,3930.5,3930.75
1,3930.59,3931.56,3930.19,3931.56
0,3931.5,3932.38,3931.19,3931.91
0,3931.81,3931.84,3930.91,3931.41
0,3931.34,3931.38,3930.69,3931.09
0,3931.19,3931.28,3930.91,3930.94
0,3930.88,3930.94,3928.44,3928.47
1,3928.53,3929.53,3928.31,3928.31
0,3928.19,3928.69,3928.19,3928.53
1,3928.78,3928.81,3928,3928.25
1,3928.19,3929.53,3928.09,3928.91
1,3929.16,3929.5,3928.63,3929.28
0,3929.34,3930.13,3929.28,3929.84
0,3929.88,3929.94,3928.28,3928.38
0,3928.44,3928.44,3915.94,3916.19
1,3916.25,3916.25,3914.63,3914.75
0,3914.97,3918.91,3914.81,3918.91
0,3918.75,3918.88,3916.09,3917.34
0,3917.03,3917.28,3914.94,3914.94
0,3915.06,3915.25,3912.81,3912.97
1,3913.09,3913.22,3911.22,3911.47
0,3911.53,3913.81,3911.5,3913.72
0,3913.81,3914.19,3912.59,3912.97
1,3913.03,3913.63,3911.53,3911.53
1,3911.41,3912.59,3910.84,3912.38
0,3912.44,3914.53,3912.34,3914.22
1,3914.16,3914.16,3910.56,3911.41
0,3911.44,3913.56,3911.28,3913.41
1,3913.66,3914.59,3912.75,3912.94
0,3912.84,3913.13,3912.31,3913
0,3912.97,3913.22,3908.13,3908.25
1,3908.56,3908.66,3906.63,3907.53
1,3907.72,3908.97,3907.06,3907.94
0,3907.78,3909.69,3906.59,3909.63
1,3909.78,3910.34,3909.16,3909.38
0,3909.5,3912,3909.28,3911.72
1,3911.47,3912.09,3910.78,3911.13
1,3911.38,3914.88,3911.38,3913.13
1,3912.81,3914.91,3912.66,3914.41
1,3913.75,3915.38,3913.75,3915.19
0,3915.06,3916.63,3914.16,3916.13
0,3916.19,3916.81,3913.91,3913.91
0,3913.94,3914.78,3909.78,3909.91
1,3909.5,3909.53,3904.13,3904.31
1,3904.38,3909,3903.97,3908.69
0,3908.63,3910.25,3907.97,3909.66
1,3909.31,3909.75,3907.75,3909.59
1,3909.38,3910.88,3908.53,3910.88
1,3911.03,3912.88,3910.09,3912.84
1,3913.06,3913.44,3912.09,3913.09
0,3912.94,3913.84,3911.78,3913.38
0,3913.31,3913.53,3910.78,3912.56
1,3912.69,3912.94,3911.16,3912.25
1,3912.41,3913.44,3911.88,3912.97
1,3912.84,3914.88,3912.09,3914.69
0,3914.78,3915.19,3913.56,3915.13
1,3915.03,3915.59,3912.78,3915.09
0,3915.06,3916.28,3914.5,3916.13
0,3916.81,3916.81,3913.84,3915
0,3915.19,3915.41,3913.22,3914.44
1,3914.47,3914.5,3912.94,3913.41
0,3913.72,3914.72,3913.72,3914.28
1,3914.44,3914.78,3914.03,3914.03
